Inv01_Temp,Wms01_Irr,Wms01_Temp,Avg_Energy,Date,Hour,Quarter
45.17142857142857,176.64285714285714,23.478571428571428,1.3333333333333333,2020-07-13,8,1
45.84615384615385,173.30769230769232,23.876923076923074,1.2666666666666666,2020-07-13,8,2
46.43846153846154,168.30769230769232,23.884615384615383,1.2,2020-07-13,8,3
42.98333333333333,365.5,25.099999999999998,2.5714285714285716,2020-07-13,8,4
44.550000000000004,299.7142857142857,25.842857142857145,2.1875,2020-07-13,9,1
44.3,390.61538461538464,25.9,2.6666666666666665,2020-07-13,9,2
44.70769230769231,282.15384615384613,26.13076923076923,2.066666666666667,2020-07-13,9,3
39.483333333333334,727.5,27.016666666666666,4.615384615384615,2020-07-13,9,4
37.76153846153846,427.7692307692308,26.23846153846154,3.235294117647059,2020-07-14,10,1
38.00714285714286,425.85714285714283,26.457142857142856,3.2,2020-07-14,10,2
38.1,423.61538461538464,26.338461538461537,3.2,2020-07-14,10,3
41.53333333333334,329.5833333333333,26.2,2.5714285714285716,2020-07-14,10,4
45.98571428571428,326.57142857142856,25.885714285714283,2.5,2020-07-14,11,1
39.528571428571425,374.64285714285717,26.22142857142857,2.8666666666666667,2020-07-14,11,2
38.58461538461539,411.84615384615387,26.715384615384615,3.2,2020-07-14,11,3
38.64166666666667,465.8333333333333,27.21666666666667,3.5714285714285716,2020-07-14,11,4
39.20666666666667,536.7333333333333,28.1,3.9375,2020-07-14,12,1
40.3,518.5,29.0,2.75,2020-07-14,12,2
40.586666666666666,394.4,27.946666666666665,0.8653846153846154,2020-07-14,13,1
39.52307692307692,375.61538461538464,27.915384615384614,2.933333333333333,2020-07-14,13,2
43.99230769230769,301.84615384615387,27.99230769230769,2.3333333333333335,2020-07-14,13,3
48.0,233.33333333333334,27.458333333333332,1.7142857142857142,2020-07-14,13,4
49.41428571428571,255.07142857142858,27.214285714285715,2.0,2020-07-14,14,1
44.43846153846154,327.9230769230769,27.353846153846153,2.6,2020-07-14,14,2
47.26153846153846,280.3076923076923,27.56153846153846,2.066666666666667,2020-07-14,14,3
42.791666666666664,449.5833333333333,28.275000000000002,3.2857142857142856,2020-07-14,14,4
40.43846153846154,289.6923076923077,28.146153846153844,2.0,2020-07-14,15,1
46.66363636363636,187.9090909090909,27.245454545454546,0.5666666666666667,2020-07-14,15,3
48.4,155.66666666666666,27.058333333333334,1.1428571428571428,2020-07-14,15,4
49.28333333333333,122.16666666666667,27.083333333333332,1.0625,2020-07-14,16,1
49.824999999999996,175.41666666666666,27.05,1.3333333333333333,2020-07-14,16,2
44.09166666666667,77.0,26.516666666666666,0.5333333333333333,2020-07-14,16,3
47.44166666666666,152.41666666666666,26.458333333333332,1.0714285714285714,2020-07-14,16,4
48.949999999999996,147.14285714285714,26.735714285714288,1.125,2020-07-14,17,1
49.66153846153846,111.84615384615384,26.623076923076926,0.8666666666666667,2020-07-14,17,2
49.892307692307696,72.38461538461539,26.23846153846154,0.5333333333333333,2020-07-14,17,3
49.9,48.166666666666664,26.100000000000005,0.375,2020-07-14,17,4
48.61538461538461,24.46153846153846,25.9,0.13636363636363635,2020-07-14,18,1
48.58461538461539,9.615384615384615,25.676923076923078,0.13333333333333333,2020-07-14,18,2
35.6,69.75,22.575000000000003,0.0026954177897574125,2020-07-14,6,4
37.214285714285715,62.642857142857146,22.521428571428572,0.5,2020-07-14,7,1
39.246153846153845,67.61538461538461,22.523076923076925,0.4666666666666667,2020-07-14,7,2
41.021428571428565,129.28571428571428,22.785714285714285,0.9333333333333333,2020-07-14,7,3
42.41538461538461,127.23076923076923,23.161538461538463,0.9285714285714286,2020-07-14,7,4
43.49230769230769,110.84615384615384,23.04615384615385,0.875,2020-07-14,8,1
44.353846153846156,221.69230769230768,23.653846153846153,1.6,2020-07-14,8,2
45.357142857142854,261.14285714285717,24.264285714285712,1.9333333333333333,2020-07-14,8,3
46.26666666666667,293.6666666666667,24.625,2.142857142857143,2020-07-14,8,4
47.026666666666664,327.4,25.013333333333332,2.4375,2020-07-14,9,1
44.07142857142857,383.7142857142857,25.392857142857142,2.8,2020-07-14,9,2
37.776923076923076,420.6923076923077,25.77692307692308,3.0,2020-07-14,9,3
37.608333333333334,429.3333333333333,25.924999999999997,3.1538461538461537,2020-07-14,9,4
38.026666666666664,438.06666666666666,25.233333333333334,3.25,2020-07-15,10,1
39.96153846153846,388.0769230769231,25.638461538461538,2.933333333333333,2020-07-15,10,2
38.63846153846154,458.7692307692308,26.015384615384615,3.3333333333333335,2020-07-15,10,3
38.94166666666667,441.9166666666667,26.46666666666667,3.2857142857142856,2020-07-15,10,4
39.035714285714285,418.42857142857144,26.407142857142855,3.0625,2020-07-15,11,1
39.083333333333336,528.0,26.474999999999998,3.857142857142857,2020-07-15,11,2
39.69230769230769,534.4615384615385,27.138461538461538,4.0,2020-07-15,11,3
